"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,16533.4908402943,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,16301.3536279051,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,16327.4312625732,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,16470.9063480236,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,16834.2885284771,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,17002.3226930527,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,17689.0624731594,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,18734.5530158904,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,19403.5962667588,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,19459.4850556545,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,19824.4638654793,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,19955.0542839282,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,20083.7974488065,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,20395.0218509876,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,20710.209551843,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,21070.3565123438,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,23284.8704416407,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,23675.0446517878,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,24106.5189560875,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,23861.1090046867,,
"CAN","Canada","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2022","2022","USD","US Dollar","0","Units",,,23316.1103449336,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2000","2000","USD","US Dollar","0","Units",,,18316.3992823395,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,18058.9641172692,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,18128.4567836094,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,18325.0609557185,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,19624.8881441834,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,20482.6117271098,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,20291.3141186464,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,21442.7777646545,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,21019.2011084265,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,22004.5893713516,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,22209.3811485747,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,21655.6064002344,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,21294.4087286434,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,21186.6291955828,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,21148.025100643,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,21209.5070242681,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,22433.6266764565,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,22601.8365374068,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,23221.4623789156,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,23607.6675648541,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,24412.0301655079,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,24085.7568542694,,
"IRL","Ireland","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2022","2022","USD","US Dollar","0","Units",,,22998.5762786113,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1985","1985","USD","US Dollar","0","Units",,,23706.3672085015,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1986","1986","USD","US Dollar","0","Units",,,22290.4511832648,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1987","1987","USD","US Dollar","0","Units",,,21729.638588374,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1988","1988","USD","US Dollar","0","Units",,,21605.63281074,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1989","1989","USD","US Dollar","0","Units",,,21457.6685972267,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1990","1990","USD","US Dollar","0","Units",,,21436.1765851736,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1991","1991","USD","US Dollar","0","Units",,,22361.2008223818,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1992","1992","USD","US Dollar","0","Units",,,23210.9583090786,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1993","1993","USD","US Dollar","0","Units",,,23071.3572753598,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1994","1994","USD","US Dollar","0","Units",,,22996.1005986639,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1995","1995","USD","US Dollar","0","Units",,,22510.6114781458,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1996","1996","USD","US Dollar","0","Units",,,22454.9736501792,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1997","1997","USD","US Dollar","0","Units",,,23007.2632513297,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1998","1998","USD","US Dollar","0","Units",,,23622.9659997408,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1999","1999","USD","US Dollar","0","Units",,,24077.7700652342,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2000","2000","USD","US Dollar","0","Units",,,23896.4135766595,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,23678.0656538485,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,23911.319412424,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,24223.3147449868,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,24648.4669051616,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,24848.3281090585,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,24467.9791625835,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,25279.4545269074,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,24836.7094136798,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,25156.2194122323,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,25029.8263876734,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,25219.2170670592,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,25562.6916341623,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,25638.4404636204,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,25718.5209657809,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,26032.2357410726,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,26333.9718265079,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,26568.8553550792,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,26956.9617374408,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,27390.4531627144,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,27804.3811621581,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,27604.8082686573,,
"AUS","Australia","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2022","2022","USD","US Dollar","0","Units",,,26894.8766940216,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1984","1984","USD","US Dollar","0","Units",,,2709.45508293189,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1985","1985","USD","US Dollar","0","Units",,,2673.6727697182,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1986","1986","USD","US Dollar","0","Units",,,2443.15877985639,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1987","1987","USD","US Dollar","0","Units",,,2296.29326913411,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1988","1988","USD","US Dollar","0","Units",,,2012.01392063543,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1989","1989","USD","US Dollar","0","Units",,,1890.67077093163,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1990","1990","USD","US Dollar","0","Units",,,1713.92960962376,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1991","1991","USD","US Dollar","0","Units",,,1637.09616098074,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1992","1992","USD","US Dollar","0","Units",,,1564.26023580814,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1993","1993","USD","US Dollar","0","Units",,,1540.38557025897,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1994","1994","USD","US Dollar","0","Units",,,1540.41830591225,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1995","1995","USD","US Dollar","0","Units",,,1342.2596375822,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1996","1996","USD","US Dollar","0","Units",,,1239.16082019304,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1997","1997","USD","US Dollar","0","Units",,,1224.4699713773,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1998","1998","USD","US Dollar","0","Units",,,1229.91342173752,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1999","1999","USD","US Dollar","0","Units",,,1189.69016859786,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2000","2000","USD","US Dollar","0","Units",,,1195.86163276663,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,1202.70108286917,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,1211.23378252048,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,1210.74000460498,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,1205.72474751309,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,1211.54370678561,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,1215.8591550913,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,1214.9543334982,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,1202.06614509263,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,1194.36025659604,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1202.31611976141,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1210.44071600928,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1212.3335544339,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1217.61686760408,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1216.19720720908,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1240.90063918257,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1282.48064438373,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1325.32214069639,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1394.75292035884,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,1564.15717673443,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,1815.11880135722,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,1974.98160833595,,
"MEX","Mexico","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2022","2022","USD","US Dollar","0","Units",,,2233.09079436687,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1986","1986","USD","US Dollar","0","Units",,,5.48976120958184,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1987","1987","USD","US Dollar","0","Units",,,5.48581740012906,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1988","1988","USD","US Dollar","0","Units",,,5.46144966576211,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1989","1989","USD","US Dollar","0","Units",,,5.40865787279948,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1990","1990","USD","US Dollar","0","Units",,,5.845758009446,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1991","1991","USD","US Dollar","0","Units",,,5.87354558051612,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1992","1992","USD","US Dollar","0","Units",,,5.85805447246988,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1993","1993","USD","US Dollar","0","Units",,,5.837293180003,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1994","1994","USD","US Dollar","0","Units",,,5.75804314722096,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1995","1995","USD","US Dollar","0","Units",,,5.71551568762981,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1996","1996","USD","US Dollar","0","Units",,,5.70746477361041,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1997","1997","USD","US Dollar","0","Units",,,5.7449200640654,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1998","1998","USD","US Dollar","0","Units",,,5.75027547893608,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","1999","1999","USD","US Dollar","0","Units",,,5.72680452902158,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2000","2000","USD","US Dollar","0","Units",,,5.65669139689672,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,5.57649493364025,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,5.52301063434576,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,5.46919475402579,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,5.61031825198357,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,5.86635616709462,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,5.97803866511142,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,6.14594317564899,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,6.20913386366633,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,6.47878820293841,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,6.45534413983169,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,6.33108505135426,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,6.1799163968905,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,6.13049517235333,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,6.13977328077112,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,6.20730641425451,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,6.28112738832085,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,6.65299025500749,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,6.80323549694055,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,8.25730419608992,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,8.75472534744656,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,8.52629677923752,,
"ESP","Spain","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,8.23483820964929,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1971","1971","USD","US Dollar","0","Units",,,2.80695464814518,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1972","1972","USD","US Dollar","0","Units",,,2.58135754776059,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1973","1973","USD","US Dollar","0","Units",,,2.92090996187052,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1974","1974","USD","US Dollar","0","Units",,,3.19371896542056,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1975","1975","USD","US Dollar","0","Units",,,3.32427392978198,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1976","1976","USD","US Dollar","0","Units",,,3.65572231818473,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1977","1977","USD","US Dollar","0","Units",,,3.36972148800095,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1978","1978","USD","US Dollar","0","Units",,,3.8158954672785,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1979","1979","USD","US Dollar","0","Units",,,3.32313669563617,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1980","1980","USD","US Dollar","0","Units",,,1.96543551751003,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1981","1981","USD","US Dollar","0","Units",,,2.23930054393968,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1982","1982","USD","US Dollar","0","Units",,,2.04808279914791,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1983","1983","USD","US Dollar","0","Units",,,2.52522055523234,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1984","1984","USD","US Dollar","0","Units",,,2.35758989796454,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1985","1985","USD","US Dollar","0","Units",,,2.08287373108719,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1986","1986","USD","US Dollar","0","Units",,,2.22865211239908,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1987","1987","USD","US Dollar","0","Units",,,2.24178212636655,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1988","1988","USD","US Dollar","0","Units",,,2.29944514989275,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1989","1989","USD","US Dollar","0","Units",,,2.35252078307156,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1990","1990","USD","US Dollar","0","Units",,,2.66525999446223,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1991","1991","USD","US Dollar","0","Units",,,3.04108077382658,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1992","1992","USD","US Dollar","0","Units",,,3.32902838461849,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1993","1993","USD","US Dollar","0","Units",,,3.52929034503461,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1994","1994","USD","US Dollar","0","Units",,,2.78711090589852,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1995","1995","USD","US Dollar","0","Units",,,2.70162549633963,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1996","1996","USD","US Dollar","0","Units",,,3.21345558958411,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1997","1997","USD","US Dollar","0","Units",,,3.55406497602883,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1998","1998","USD","US Dollar","0","Units",,,3.16583180180319,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","1999","1999","USD","US Dollar","0","Units",,,4.05929286390318,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2000","2000","USD","US Dollar","0","Units",,,3.48919315541212,,
